row_id,namespace,image_tag,privileged_mode,run_as_root,host_network,allow_privilege_escalation,has_resource_limits,has_liveness_probe,read_only_fs,is_vulnerable
26258,dev,my-app:v1.2.3,false,false,true,false,true,false,true,1
26259,kube-system,ubuntu:20.04,true,true,false,false,true,false,false,1
26260,kube-system,nginx:latest,false,true,false,false,false,true,true,1
26261,kube-system,my-app:v1.2.3,true,true,false,true,false,false,false,1
26262,production,redis:6-alpine,false,false,true,false,true,true,true,1
26263,production,nginx:latest,true,true,true,true,false,false,true,1
26264,production,nginx:latest,true,true,false,false,true,true,true,1
26265,production,alpine:3.12,true,false,true,false,false,true,true,1
26266,production,alpine:3.12,true,true,false,true,false,false,true,1
26267,production,ubuntu:20.04,true,true,false,true,false,false,true,1
26268,production,alpine:3.12,true,true,true,false,true,false,false,1
26269,default,alpine:3.12,true,true,false,false,true,true,false,1
26270,dev,ubuntu:20.04,false,false,false,false,false,false,true,0
26271,kube-system,ubuntu:20.04,true,false,false,false,false,true,true,1
26272,kube-system,my-app:v1.2.3,false,false,false,false,false,true,true,0
26273,staging,alpine:3.12,false,true,true,true,false,false,true,1
26274,production,my-app:v1.2.3,true,true,true,false,true,true,false,1
26275,kube-system,alpine:3.12,false,false,false,true,false,true,true,0
26276,dev,nginx:latest,true,true,true,false,true,true,false,1
26277,default,nginx:latest,true,true,true,true,false,true,false,1
26278,default,redis:6-alpine,false,true,true,true,true,true,true,1
26279,kube-system,my-app:v1.2.3,false,true,true,true,false,false,true,1
26280,production,ubuntu:20.04,false,false,false,true,true,true,false,0
26281,dev,alpine:3.12,true,true,false,false,false,true,false,1
26282,production,ubuntu:20.04,true,false,true,true,true,false,true,1
26283,dev,ubuntu:20.04,true,true,false,true,true,true,true,1
26284,dev,ubuntu:20.04,true,false,false,false,true,false,false,1
26285,staging,alpine:3.12,true,true,true,true,false,true,false,1
26286,dev,ubuntu:20.04,true,false,false,true,true,false,false,1
26287,dev,ubuntu:20.04,false,true,true,false,true,false,true,1
26288,staging,redis:6-alpine,false,false,false,false,false,true,true,0
26289,staging,my-app:v1.2.3,true,false,false,false,true,true,false,1
26290,kube-system,redis:6-alpine,true,true,false,false,true,true,false,1
26291,kube-system,redis:6-alpine,false,false,true,true,false,true,true,1
26292,kube-system,alpine:3.12,false,true,false,false,false,true,false,1
26293,production,redis:6-alpine,false,false,false,false,true,true,false,0
26294,production,alpine:3.12,true,true,true,true,false,true,true,1
26295,production,redis:6-alpine,false,false,true,true,false,true,true,1
26296,dev,nginx:latest,false,false,true,false,true,true,false,1
26297,staging,nginx:latest,false,true,true,true,true,false,true,1
26298,production,nginx:latest,false,false,false,true,true,true,false,0
26299,kube-system,redis:6-alpine,true,true,false,true,true,false,true,1
26300,default,redis:6-alpine,false,false,true,true,false,false,true,1
26301,production,alpine:3.12,true,false,false,true,true,false,true,1
26302,kube-system,ubuntu:20.04,true,true,true,false,true,true,false,1
26303,default,redis:6-alpine,true,true,true,true,false,true,true,1
26304,dev,nginx:latest,true,false,false,false,true,true,true,1
26305,dev,ubuntu:20.04,true,false,true,false,true,true,true,1
26306,default,nginx:latest,true,true,true,false,true,false,false,1
26307,production,my-app:v1.2.3,true,false,true,true,false,true,false,1
26308,staging,redis:6-alpine,false,false,true,false,true,false,false,1
26309,default,ubuntu:20.04,true,false,false,false,true,true,true,1
26310,production,nginx:latest,true,true,false,false,true,true,true,1
26311,dev,nginx:latest,true,true,false,false,false,true,true,1
26312,default,ubuntu:20.04,true,false,false,false,true,true,false,1
26313,default,nginx:latest,true,true,false,true,true,false,false,1
26314,production,my-app:v1.2.3,true,false,false,true,true,false,true,1
26315,staging,my-app:v1.2.3,false,false,false,true,false,false,false,0
26316,dev,nginx:latest,true,false,false,false,true,true,false,1
26317,production,nginx:latest,false,true,false,false,true,false,true,1
26318,production,redis:6-alpine,true,false,true,false,false,false,true,1
26319,dev,my-app:v1.2.3,true,true,false,false,true,false,true,1
26320,kube-system,nginx:latest,true,false,true,false,true,false,false,1
26321,kube-system,my-app:v1.2.3,false,true,true,true,true,true,false,1
26322,staging,my-app:v1.2.3,true,false,true,true,true,true,true,1
26323,staging,alpine:3.12,false,false,false,false,true,false,false,0
26324,default,redis:6-alpine,true,true,true,true,true,true,true,1
26325,staging,redis:6-alpine,false,false,false,true,true,true,true,0
26326,production,nginx:latest,false,false,true,false,true,false,true,1
26327,kube-system,nginx:latest,true,true,true,false,false,true,true,1
26328,production,alpine:3.12,false,true,true,true,true,false,true,1
26329,production,alpine:3.12,true,true,true,false,true,true,false,1
26330,kube-system,nginx:latest,false,true,true,true,false,true,false,1
26331,default,ubuntu:20.04,true,false,true,true,true,true,false,1
26332,kube-system,nginx:latest,false,false,false,true,true,true,false,0
26333,default,nginx:latest,true,true,true,false,true,true,true,1
26334,dev,redis:6-alpine,true,true,true,true,true,true,false,1
26335,default,redis:6-alpine,true,false,false,true,true,true,true,1
26336,staging,ubuntu:20.04,false,false,true,true,true,true,false,1
26337,production,alpine:3.12,false,false,true,true,false,true,false,1
26338,dev,nginx:latest,false,false,false,true,false,true,true,0
26339,production,redis:6-alpine,false,false,true,true,true,true,true,1
26340,default,redis:6-alpine,false,true,false,false,true,false,true,1
26341,default,ubuntu:20.04,true,false,true,false,false,true,false,1
26342,staging,ubuntu:20.04,true,true,false,false,false,false,true,1
26343,kube-system,redis:6-alpine,true,false,true,true,false,false,false,1
26344,kube-system,nginx:latest,false,true,false,false,true,false,true,1
26345,dev,alpine:3.12,true,true,false,true,true,false,true,1
26346,production,redis:6-alpine,true,false,false,false,true,false,true,1
26347,default,nginx:latest,false,true,false,true,false,false,true,1
26348,default,my-app:v1.2.3,false,false,false,true,false,true,false,0
26349,default,my-app:v1.2.3,false,false,true,false,true,false,true,1
26350,kube-system,redis:6-alpine,false,false,true,false,true,false,true,1
26351,staging,ubuntu:20.04,false,false,false,true,false,true,false,0
26352,production,redis:6-alpine,false,false,true,true,true,false,false,1
26353,dev,redis:6-alpine,false,true,false,true,false,false,true,1
26354,default,redis:6-alpine,false,false,true,false,true,true,false,1
26355,staging,ubuntu:20.04,false,true,true,false,false,false,false,1
26356,staging,nginx:latest,false,false,true,false,true,true,true,1
26357,dev,ubuntu:20.04,true,false,true,false,true,false,false,1
26358,staging,redis:6-alpine,true,true,true,false,false,false,true,1
26359,kube-system,alpine:3.12,false,true,true,true,false,true,true,1
26360,kube-system,redis:6-alpine,false,true,false,false,false,true,true,1
26361,dev,nginx:latest,false,false,true,true,true,false,false,1
26362,dev,ubuntu:20.04,true,false,true,true,true,true,true,1
26363,staging,redis:6-alpine,true,true,false,false,false,true,false,1
26364,dev,my-app:v1.2.3,true,false,true,true,false,false,true,1
26365,default,ubuntu:20.04,false,true,false,false,true,true,false,1
26366,dev,alpine:3.12,false,false,false,false,true,true,true,0
26367,staging,nginx:latest,true,true,false,true,false,false,true,1
26368,dev,alpine:3.12,false,false,false,true,true,false,false,0
26369,default,redis:6-alpine,true,false,true,true,true,false,false,1
26370,production,ubuntu:20.04,true,false,true,false,false,true,true,1
26371,staging,alpine:3.12,false,true,false,true,false,false,false,1
26372,staging,redis:6-alpine,true,false,true,true,true,false,false,1
26373,production,alpine:3.12,false,true,true,true,true,false,true,1
26374,default,nginx:latest,true,true,true,true,false,false,false,1
26375,staging,ubuntu:20.04,false,true,true,true,false,false,true,1
26376,staging,nginx:latest,false,false,true,true,true,true,false,1
26377,kube-system,ubuntu:20.04,false,false,false,false,false,true,true,0
26378,production,alpine:3.12,false,false,false,true,false,false,true,0
26379,default,redis:6-alpine,false,true,false,true,false,true,true,1
26380,default,redis:6-alpine,true,true,true,true,true,true,true,1
26381,kube-system,alpine:3.12,false,true,false,true,true,true,false,1
26382,production,my-app:v1.2.3,false,true,false,true,true,false,true,1
26383,staging,nginx:latest,true,false,false,false,false,false,true,1
26384,production,ubuntu:20.04,false,false,true,true,true,false,true,1
26385,default,my-app:v1.2.3,false,false,false,true,false,false,true,0
26386,default,alpine:3.12,false,false,true,false,false,true,false,1
26387,default,nginx:latest,true,true,true,true,false,true,false,1
26388,production,alpine:3.12,false,true,false,false,false,true,true,1
26389,production,ubuntu:20.04,true,false,false,false,true,true,false,1
26390,dev,ubuntu:20.04,false,true,true,true,false,false,false,1
26391,kube-system,my-app:v1.2.3,false,false,false,false,false,false,false,0
26392,dev,nginx:latest,true,false,true,true,true,true,true,1
26393,default,nginx:latest,false,true,false,true,true,true,false,1
26394,default,my-app:v1.2.3,false,true,true,false,false,true,false,1
26395,dev,my-app:v1.2.3,true,true,true,true,true,false,true,1
26396,staging,redis:6-alpine,true,false,false,true,false,false,false,1
26397,dev,redis:6-alpine,true,true,true,false,false,false,true,1
26398,default,redis:6-alpine,true,false,true,true,true,false,false,1
26399,kube-system,ubuntu:20.04,true,true,true,false,false,true,false,1
26400,production,nginx:latest,false,true,false,false,false,true,true,1
26401,production,redis:6-alpine,false,true,false,false,true,false,false,1
26402,production,nginx:latest,true,true,false,false,false,true,true,1
26403,kube-system,alpine:3.12,true,false,false,false,false,true,true,1
26404,kube-system,alpine:3.12,true,true,true,false,true,false,true,1
26405,dev,alpine:3.12,true,false,false,false,false,false,false,1
26406,dev,nginx:latest,false,true,false,true,true,true,false,1
26407,dev,my-app:v1.2.3,true,true,true,true,false,false,true,1
26408,staging,alpine:3.12,false,false,false,true,false,true,true,0
26409,staging,redis:6-alpine,false,true,true,true,false,true,true,1
26410,kube-system,alpine:3.12,true,true,false,true,false,false,true,1
26411,staging,nginx:latest,false,false,true,false,false,false,true,1
26412,kube-system,my-app:v1.2.3,true,false,false,true,true,true,true,1
26413,default,nginx:latest,true,true,true,true,false,true,false,1
26414,staging,alpine:3.12,false,true,false,true,false,false,false,1
26415,default,my-app:v1.2.3,true,true,true,false,false,false,true,1
26416,kube-system,my-app:v1.2.3,false,false,false,true,false,true,true,0
26417,production,nginx:latest,false,false,true,false,true,true,false,1
26418,production,redis:6-alpine,true,true,true,false,true,false,false,1
26419,default,my-app:v1.2.3,true,false,false,false,false,false,true,1
26420,staging,alpine:3.12,true,false,false,false,true,true,false,1
26421,staging,alpine:3.12,false,true,false,false,true,true,false,1
26422,production,redis:6-alpine,false,false,false,false,false,false,false,0
26423,staging,alpine:3.12,true,false,false,false,false,false,true,1
26424,kube-system,ubuntu:20.04,false,false,false,true,false,true,false,0
26425,dev,redis:6-alpine,true,true,false,false,false,true,false,1
26426,default,alpine:3.12,false,true,false,true,false,false,true,1
26427,dev,ubuntu:20.04,false,true,false,false,true,false,true,1
26428,kube-system,nginx:latest,false,false,false,false,false,false,true,0
26429,kube-system,nginx:latest,true,false,false,true,true,false,true,1
26430,kube-system,alpine:3.12,true,true,false,false,false,true,true,1
26431,staging,ubuntu:20.04,false,true,false,false,false,false,false,1
26432,default,alpine:3.12,true,false,false,false,false,false,true,1
26433,kube-system,alpine:3.12,false,true,true,false,false,false,true,1
26434,staging,alpine:3.12,false,false,false,true,false,true,true,0
26435,default,nginx:latest,true,true,false,true,false,true,false,1
26436,production,ubuntu:20.04,true,true,true,false,true,true,false,1
26437,staging,nginx:latest,false,true,false,true,false,false,true,1
26438,default,ubuntu:20.04,true,false,true,true,false,true,false,1
26439,default,redis:6-alpine,false,true,true,true,true,true,true,1
26440,staging,my-app:v1.2.3,false,false,true,false,false,true,true,1
26441,default,redis:6-alpine,false,true,true,false,false,true,false,1
26442,dev,redis:6-alpine,true,true,false,true,true,true,true,1
26443,dev,nginx:latest,false,true,true,false,false,true,false,1
26444,default,alpine:3.12,false,false,true,false,false,true,false,1
26445,kube-system,my-app:v1.2.3,true,false,false,true,true,false,false,1
26446,dev,alpine:3.12,true,true,true,false,true,true,true,1
26447,kube-system,redis:6-alpine,true,false,true,false,true,true,true,1
26448,dev,my-app:v1.2.3,true,false,false,false,false,false,true,1
26449,production,alpine:3.12,true,true,false,false,true,true,false,1
26450,production,nginx:latest,false,false,false,false,false,true,false,0
26451,kube-system,ubuntu:20.04,false,false,false,true,true,false,true,0
26452,staging,nginx:latest,true,true,true,false,true,true,false,1
26453,default,ubuntu:20.04,true,false,false,true,true,true,true,1
26454,default,ubuntu:20.04,true,true,true,false,true,false,false,1
26455,kube-system,nginx:latest,true,true,true,true,false,false,true,1
26456,kube-system,alpine:3.12,true,false,true,true,true,false,true,1
26457,dev,my-app:v1.2.3,false,false,true,true,false,false,true,1
26458,default,nginx:latest,false,false,true,true,true,false,false,1
26459,production,redis:6-alpine,true,false,true,true,false,true,false,1
26460,default,ubuntu:20.04,true,true,true,true,true,false,false,1
26461,dev,nginx:latest,true,true,false,true,false,true,true,1
26462,production,nginx:latest,true,false,true,false,true,false,true,1
26463,kube-system,my-app:v1.2.3,false,true,true,false,false,true,true,1
26464,kube-system,my-app:v1.2.3,true,true,false,true,false,true,false,1
26465,dev,my-app:v1.2.3,true,true,true,true,true,false,false,1
26466,staging,my-app:v1.2.3,true,false,true,false,true,true,true,1
26467,kube-system,ubuntu:20.04,true,true,true,true,false,false,false,1
26468,kube-system,redis:6-alpine,false,false,true,true,false,false,true,1
26469,default,my-app:v1.2.3,false,true,true,true,false,true,false,1
26470,production,my-app:v1.2.3,true,false,true,false,false,false,false,1
26471,dev,alpine:3.12,false,false,false,false,false,true,false,0
26472,dev,ubuntu:20.04,false,true,true,false,false,true,true,1
26473,default,nginx:latest,false,true,false,false,false,true,true,1
26474,kube-system,ubuntu:20.04,true,true,false,false,true,true,false,1
26475,production,redis:6-alpine,true,true,false,false,false,false,true,1
26476,kube-system,my-app:v1.2.3,true,true,false,false,true,false,false,1
26477,kube-system,redis:6-alpine,true,false,true,true,true,true,false,1
26478,kube-system,ubuntu:20.04,true,false,false,false,false,false,true,1
26479,production,nginx:latest,false,false,false,true,true,false,false,0
26480,production,my-app:v1.2.3,true,false,true,true,false,true,true,1
26481,default,ubuntu:20.04,false,false,false,true,true,false,false,0
26482,dev,my-app:v1.2.3,true,true,true,true,false,true,false,1
26483,production,nginx:latest,false,false,false,false,false,false,true,0
26484,staging,my-app:v1.2.3,false,false,true,true,false,false,true,1
26485,kube-system,redis:6-alpine,false,true,false,false,false,true,true,1
26486,dev,ubuntu:20.04,true,true,false,false,true,false,false,1
26487,default,redis:6-alpine,false,false,false,false,false,true,true,0
26488,default,alpine:3.12,false,true,true,true,true,false,true,1
26489,production,my-app:v1.2.3,true,true,true,false,false,true,true,1
26490,default,nginx:latest,true,false,false,false,true,true,false,1
26491,production,alpine:3.12,false,false,false,true,true,true,false,0
26492,kube-system,alpine:3.12,false,false,false,false,false,true,false,0
26493,default,ubuntu:20.04,true,true,false,true,true,true,false,1
26494,kube-system,alpine:3.12,false,true,false,true,true,false,true,1
26495,staging,my-app:v1.2.3,false,true,true,false,false,false,false,1
26496,staging,redis:6-alpine,false,true,true,false,false,false,false,1
26497,default,redis:6-alpine,true,true,false,false,false,false,false,1
26498,default,alpine:3.12,false,false,false,true,true,true,true,0
26499,dev,ubuntu:20.04,true,true,false,true,true,false,true,1
26500,default,nginx:latest,false,true,true,true,true,true,false,1
26501,default,ubuntu:20.04,true,false,false,true,true,false,true,1
26502,production,redis:6-alpine,false,false,false,true,true,false,false,0
26503,production,redis:6-alpine,true,true,true,true,false,false,true,1
26504,dev,ubuntu:20.04,true,false,false,true,true,true,true,1
26505,kube-system,redis:6-alpine,false,false,false,true,false,false,true,0
26506,dev,nginx:latest,true,true,true,false,true,true,false,1
26507,default,ubuntu:20.04,false,true,true,false,true,true,true,1
26508,production,ubuntu:20.04,false,true,false,false,true,true,true,1
26509,default,alpine:3.12,true,false,false,false,false,false,true,1
26510,dev,alpine:3.12,false,true,true,false,true,true,false,1
26511,kube-system,nginx:latest,true,true,false,true,true,false,false,1
26512,staging,my-app:v1.2.3,false,true,false,false,false,true,true,1
26513,kube-system,my-app:v1.2.3,true,false,false,true,true,true,true,1
26514,staging,alpine:3.12,false,false,false,false,false,true,false,0
26515,dev,nginx:latest,false,true,true,false,true,false,true,1
26516,default,alpine:3.12,false,false,false,false,false,true,false,0
26517,default,alpine:3.12,false,true,true,true,true,false,false,1
26518,production,nginx:latest,true,true,false,false,false,true,true,1
26519,staging,my-app:v1.2.3,true,false,true,false,false,true,false,1
26520,dev,nginx:latest,true,true,false,false,true,true,false,1
26521,production,redis:6-alpine,false,false,false,false,true,false,true,0
26522,dev,nginx:latest,true,true,false,true,true,false,true,1
26523,kube-system,redis:6-alpine,false,true,false,true,true,true,false,1
26524,dev,my-app:v1.2.3,true,false,true,false,false,true,true,1
26525,default,redis:6-alpine,false,false,true,false,false,false,true,1
26526,default,alpine:3.12,true,false,false,true,false,false,true,1
26527,default,my-app:v1.2.3,true,true,false,false,false,true,true,1
26528,production,nginx:latest,true,true,true,true,false,true,true,1
26529,production,alpine:3.12,true,false,false,false,false,true,true,1
26530,kube-system,nginx:latest,true,true,true,true,true,true,true,1
26531,production,my-app:v1.2.3,false,false,false,false,false,true,true,0
26532,staging,ubuntu:20.04,false,false,true,true,true,false,true,1
26533,staging,alpine:3.12,true,true,true,true,false,false,false,1
26534,dev,redis:6-alpine,false,true,true,true,true,true,true,1
26535,default,ubuntu:20.04,false,false,true,false,true,true,false,1
26536,production,my-app:v1.2.3,false,false,true,false,false,true,false,1
26537,production,my-app:v1.2.3,true,true,false,true,true,true,false,1
26538,staging,alpine:3.12,false,true,false,true,false,false,true,1
26539,production,nginx:latest,false,false,false,true,false,true,false,0
26540,dev,redis:6-alpine,false,true,false,true,false,true,false,1
26541,production,my-app:v1.2.3,false,false,true,true,false,false,false,1
26542,kube-system,redis:6-alpine,true,true,true,true,true,false,false,1
26543,dev,my-app:v1.2.3,true,true,true,false,true,true,false,1
26544,production,alpine:3.12,true,true,true,false,true,true,true,1
26545,kube-system,my-app:v1.2.3,false,false,false,false,true,true,false,0
26546,default,redis:6-alpine,true,false,true,true,false,true,true,1
26547,production,alpine:3.12,false,true,true,true,true,true,true,1
26548,kube-system,my-app:v1.2.3,false,true,false,true,false,false,true,1
26549,dev,ubuntu:20.04,false,false,true,true,true,false,false,1
26550,dev,nginx:latest,false,false,false,true,true,false,true,0
26551,production,nginx:latest,true,true,true,true,true,true,false,1
26552,dev,alpine:3.12,false,true,true,false,true,true,true,1
26553,dev,my-app:v1.2.3,true,true,true,false,false,false,true,1
26554,production,redis:6-alpine,false,false,false,true,true,false,true,0
26555,dev,nginx:latest,false,false,false,true,true,true,false,0
26556,default,alpine:3.12,true,true,false,false,true,false,false,1
26557,staging,ubuntu:20.04,true,false,false,true,true,false,true,1
26558,staging,ubuntu:20.04,false,false,false,false,true,false,false,0
26559,production,alpine:3.12,true,true,true,true,true,false,false,1
26560,default,my-app:v1.2.3,true,true,false,false,false,false,false,1
26561,default,nginx:latest,true,true,false,false,false,false,false,1
26562,staging,redis:6-alpine,true,true,true,false,false,false,false,1
26563,kube-system,nginx:latest,false,false,false,false,false,true,true,0
26564,kube-system,my-app:v1.2.3,true,true,false,false,false,true,false,1
26565,default,redis:6-alpine,false,true,true,false,true,true,true,1
26566,default,alpine:3.12,true,true,false,false,false,false,true,1
26567,production,alpine:3.12,false,false,true,false,false,false,true,1
26568,staging,ubuntu:20.04,false,true,true,true,true,true,false,1
26569,kube-system,ubuntu:20.04,true,true,true,true,false,true,false,1
26570,default,alpine:3.12,false,true,true,false,true,true,true,1
26571,kube-system,my-app:v1.2.3,false,true,false,false,false,true,true,1
26572,dev,nginx:latest,false,true,false,false,false,true,false,1
26573,staging,nginx:latest,true,true,true,false,false,false,false,1
26574,default,redis:6-alpine,true,true,false,false,false,true,true,1
26575,dev,ubuntu:20.04,false,false,false,false,false,true,true,0
26576,kube-system,nginx:latest,true,false,false,true,true,true,false,1
26577,default,my-app:v1.2.3,false,false,false,true,false,false,true,0
26578,kube-system,alpine:3.12,true,true,true,true,true,true,true,1
26579,kube-system,redis:6-alpine,false,true,true,false,true,false,false,1
26580,staging,redis:6-alpine,false,true,false,false,true,true,false,1
26581,production,nginx:latest,false,false,true,false,true,false,false,1
26582,default,nginx:latest,true,true,false,true,false,false,true,1
26583,default,ubuntu:20.04,true,true,false,true,false,false,false,1
26584,default,my-app:v1.2.3,false,false,true,false,false,false,true,1
26585,default,nginx:latest,true,false,false,false,true,false,true,1
26586,dev,redis:6-alpine,true,true,false,true,false,true,false,1
26587,kube-system,nginx:latest,false,false,false,false,true,false,false,0
26588,staging,alpine:3.12,false,true,false,true,true,false,false,1
26589,dev,my-app:v1.2.3,true,false,true,true,false,true,false,1
26590,production,redis:6-alpine,true,true,false,true,false,true,true,1
26591,staging,nginx:latest,true,true,true,false,false,false,true,1
26592,default,ubuntu:20.04,true,true,true,false,true,true,true,1
26593,dev,nginx:latest,false,true,true,false,false,false,false,1
26594,default,my-app:v1.2.3,false,true,true,true,true,false,true,1
26595,dev,my-app:v1.2.3,true,false,true,true,false,true,false,1
26596,default,my-app:v1.2.3,true,false,true,false,false,false,true,1
26597,staging,alpine:3.12,true,true,true,true,false,false,false,1
26598,production,my-app:v1.2.3,false,true,true,false,false,true,true,1
26599,production,ubuntu:20.04,true,true,true,false,false,false,true,1
26600,production,alpine:3.12,false,false,true,true,true,true,true,1
26601,dev,ubuntu:20.04,true,true,true,true,false,false,false,1
26602,production,ubuntu:20.04,true,false,true,false,true,true,false,1
26603,production,alpine:3.12,false,false,false,false,true,false,false,0
26604,staging,my-app:v1.2.3,false,true,true,false,false,true,true,1
26605,kube-system,ubuntu:20.04,true,false,false,false,true,false,false,1
26606,production,redis:6-alpine,true,false,true,true,false,false,false,1
26607,dev,my-app:v1.2.3,false,false,false,true,false,false,true,0
26608,staging,nginx:latest,true,true,true,true,false,true,false,1
26609,dev,redis:6-alpine,true,false,false,false,false,true,false,1
26610,production,alpine:3.12,false,false,false,true,true,false,true,0
26611,production,redis:6-alpine,true,true,false,true,true,true,true,1
26612,production,alpine:3.12,false,true,true,true,false,false,false,1
26613,production,my-app:v1.2.3,false,false,false,false,true,true,true,0
26614,production,ubuntu:20.04,true,false,true,true,false,true,false,1
26615,staging,redis:6-alpine,false,false,false,false,true,true,true,0
26616,production,ubuntu:20.04,true,true,true,true,true,false,true,1
26617,dev,ubuntu:20.04,false,false,false,false,true,false,false,0
26618,dev,nginx:latest,false,false,true,true,true,true,true,1
26619,staging,alpine:3.12,false,true,true,false,true,false,false,1
26620,default,ubuntu:20.04,false,true,false,true,false,true,false,1
26621,staging,ubuntu:20.04,false,false,true,true,true,false,false,1
26622,default,alpine:3.12,true,false,true,true,false,true,true,1
26623,dev,nginx:latest,false,false,false,true,true,true,true,0
26624,kube-system,ubuntu:20.04,true,false,true,false,true,false,false,1
26625,kube-system,my-app:v1.2.3,false,false,true,false,false,true,false,1
26626,kube-system,my-app:v1.2.3,true,true,true,true,true,false,true,1
26627,production,my-app:v1.2.3,false,false,true,false,false,true,true,1
26628,kube-system,nginx:latest,false,false,false,true,false,false,true,0
26629,default,alpine:3.12,true,false,true,false,false,true,false,1
26630,kube-system,my-app:v1.2.3,false,false,false,false,true,false,true,0
26631,kube-system,nginx:latest,false,true,false,true,true,false,false,1
26632,kube-system,ubuntu:20.04,true,true,false,true,false,true,true,1
26633,production,nginx:latest,false,true,true,true,true,true,false,1
26634,default,nginx:latest,false,false,true,false,true,true,true,1
26635,dev,redis:6-alpine,true,false,false,false,true,true,false,1
26636,dev,ubuntu:20.04,true,false,true,true,true,false,true,1
26637,kube-system,my-app:v1.2.3,false,true,true,true,true,true,false,1
26638,production,redis:6-alpine,true,false,false,true,true,true,false,1
26639,dev,my-app:v1.2.3,false,false,true,false,true,true,false,1
26640,dev,alpine:3.12,false,false,true,true,false,true,true,1
26641,kube-system,ubuntu:20.04,false,true,false,false,true,false,false,1
26642,production,ubuntu:20.04,true,false,false,true,true,true,true,1
26643,default,redis:6-alpine,false,false,false,false,false,false,true,0
26644,production,ubuntu:20.04,true,true,false,false,false,false,false,1
26645,production,redis:6-alpine,false,true,false,true,false,true,true,1
26646,kube-system,ubuntu:20.04,true,false,true,false,false,false,false,1
26647,default,ubuntu:20.04,false,true,false,true,true,true,true,1
26648,dev,nginx:latest,true,true,false,false,false,false,true,1
26649,dev,ubuntu:20.04,false,false,false,false,false,false,true,0
26650,default,nginx:latest,true,false,true,false,false,true,true,1
26651,kube-system,ubuntu:20.04,true,true,false,false,false,true,false,1
26652,staging,my-app:v1.2.3,true,true,false,false,false,true,false,1
26653,production,nginx:latest,true,true,false,false,true,true,false,1
26654,production,nginx:latest,true,true,false,false,true,true,false,1
26655,kube-system,redis:6-alpine,false,false,false,false,true,true,true,0
26656,kube-system,redis:6-alpine,false,true,true,true,false,false,false,1
26657,kube-system,my-app:v1.2.3,true,true,true,true,true,false,true,1
26658,staging,alpine:3.12,true,true,true,true,true,true,false,1
26659,default,nginx:latest,false,false,false,true,false,true,false,0
26660,staging,nginx:latest,false,false,true,false,true,false,false,1
26661,kube-system,ubuntu:20.04,true,false,true,true,true,false,false,1
26662,staging,ubuntu:20.04,true,true,true,true,false,false,true,1
26663,kube-system,alpine:3.12,true,true,false,false,false,false,true,1
26664,production,alpine:3.12,false,false,false,false,true,true,true,0
26665,default,ubuntu:20.04,false,true,false,false,false,true,false,1
26666,kube-system,ubuntu:20.04,false,false,true,false,false,true,true,1
26667,production,my-app:v1.2.3,true,false,true,false,true,true,true,1
26668,staging,alpine:3.12,true,false,false,false,false,true,true,1
26669,default,nginx:latest,false,true,true,true,false,false,true,1
26670,default,redis:6-alpine,true,true,true,false,false,true,false,1
26671,default,my-app:v1.2.3,true,false,false,false,true,false,true,1
26672,default,alpine:3.12,true,false,false,true,false,true,true,1
26673,default,redis:6-alpine,true,true,true,false,false,false,true,1
26674,kube-system,redis:6-alpine,true,false,true,true,false,false,true,1
26675,dev,nginx:latest,false,true,false,false,true,true,true,1
26676,kube-system,ubuntu:20.04,true,true,false,true,false,true,false,1
26677,default,alpine:3.12,false,false,true,true,false,true,false,1
26678,kube-system,alpine:3.12,false,true,true,true,false,false,true,1
26679,default,redis:6-alpine,true,false,true,false,true,false,false,1
26680,dev,nginx:latest,true,false,false,true,true,true,true,1
26681,default,alpine:3.12,false,false,true,false,true,true,true,1
26682,default,alpine:3.12,true,false,true,false,false,true,false,1
26683,default,my-app:v1.2.3,true,false,false,true,true,true,true,1
26684,dev,alpine:3.12,false,true,false,true,true,true,false,1
26685,dev,redis:6-alpine,true,false,true,false,false,false,false,1
26686,staging,alpine:3.12,true,false,true,false,true,false,true,1
26687,staging,ubuntu:20.04,true,false,true,false,true,false,false,1
26688,kube-system,alpine:3.12,true,true,true,false,true,true,true,1
26689,staging,alpine:3.12,false,false,false,true,true,false,true,0
26690,staging,alpine:3.12,true,true,true,true,true,false,true,1
26691,production,ubuntu:20.04,true,true,false,true,false,true,true,1
26692,default,ubuntu:20.04,true,true,true,true,true,true,false,1
26693,production,ubuntu:20.04,true,true,true,false,true,false,false,1
26694,staging,alpine:3.12,true,false,true,false,false,false,false,1
26695,staging,redis:6-alpine,false,false,false,true,true,false,true,0
26696,production,ubuntu:20.04,false,false,false,true,true,false,false,0
26697,dev,redis:6-alpine,true,false,false,false,true,false,true,1
26698,production,ubuntu:20.04,true,false,false,true,true,true,false,1
26699,default,my-app:v1.2.3,false,true,false,false,true,false,false,1
26700,staging,nginx:latest,false,false,true,true,true,false,false,1
26701,production,ubuntu:20.04,false,true,true,true,true,false,true,1
26702,kube-system,alpine:3.12,false,false,true,false,true,true,false,1
26703,default,alpine:3.12,true,true,true,true,true,true,false,1
26704,kube-system,nginx:latest,true,false,false,false,true,true,true,1
26705,dev,nginx:latest,true,false,true,true,false,true,false,1
26706,staging,nginx:latest,true,false,false,false,true,false,true,1
26707,production,alpine:3.12,true,false,true,true,true,true,false,1
26708,staging,nginx:latest,false,false,false,false,true,false,true,0
